type,title,author,content,date,push_tag,original_title
comment,,livy1055,: 一定是正常,10/17 21:40,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,dowbane,: 推,10/17 21:49,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,yhggur5685,: 謝謝分享,10/17 21:51,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,rainsilver,: 金管會真的有效 每次銀行一堆毛的時候 打給金管會就,10/17 22:00,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,rainsilver,: 會好好幫你處理,10/17 22:00,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,justaID,: 推經驗分享 有時候不是客戶動不動就想找金管會 是因為不,10/17 22:23,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,justaID,: 找金管會你銀行根本不願好好處理,10/17 22:23,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,lss1022,: 恭喜順利解決並分享經驗,10/18 00:26,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,CJhang,: 推,10/18 01:17,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,howardandy,: 金管對國內銀行還算有效果的 星展就放棄吧,10/18 01:35,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,arashivivian,: 感謝分享,10/18 02:42,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,ilovejesus,: 推分享,10/18 08:50,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,lee28119,: 推分享,10/18 09:16,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,blackZ2,: 感謝分享,10/18 10:08,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,jimmyma8579,: 推分享 還有推邏輯正確,10/18 11:08,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,chanzen,: 推分享,10/18 17:16,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,ten0227,: 推經驗分享,10/18 20:16,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,jackychen501,: 推分享,10/18 21:04,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,cytochrome,: 以星展銀行為例，他們有一個專門處理金管會申訴案件,10/18 22:08,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,cytochrome,: 的叫客戶體驗部，然後很多客服嘴硬說沒辦法處理的事,10/18 22:08,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,cytochrome,: ，到客戶體驗部都能完美解決，星展客服說實在完全不,10/18 22:08,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,cytochrome,: 及格,10/18 22:08,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,kim,: 有些銀行就是皮，要金管會電了才會怕，害我們其他,10/19 06:46,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,kim,: 銀行都被拖下水,10/19 06:46,→,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,Violet25,: 特別的經歷 謝分享,10/19 18:35,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,Informatik,: 推 還得靠金管會出手,10/19 23:01,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,twsya05,: 1,10/20 23:10,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,spirit119,: 不覺得銀行有錯，應該怪聯徵，設什麼字數上限,10/20 23:56,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
comment,,etvalen,: 怎麼看下來金管會很像台灣最有效率的機關==,10/27 21:33,推,Re: [問題] 身分證被冒用開戶在聯徵的紀錄怎麼處理
