type,title,author,content,date,push_tag,original_title
comment,,style05,: 皮撥款然後變警示戶的,05/06 22:29,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,OvvO,: 銀行的問題 要持卡人剪卡? 無知的人真可憐,05/06 22:43,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lianpig5566,: 22樓給個例子吧，除非你違反蝦皮規範私下交易，不然,05/06 22:45,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,lianpig5566,: 我還沒找到走蝦皮平台卻被警示戶的例子,05/06 22:45,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,YIHE,: 選舉完再試吧，現在風頭上，銀行能避就避。,05/06 22:49,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,huang4868,: 可以cd完再開一次 要附上證明 解除警示應該都有文件,05/06 23:17,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: https://www.ptt.cc/bbs/e-seller/M.1671800672.A.6F0.h,05/06 23:17,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: tml,05/06 23:18,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,huang4868,: 我之前是永豐 搞了好久才開起來 其他銀行倒是沒什麼問,05/06 23:18,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,huang4868,: 題 可能要把先信用分數養高,05/06 23:18,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 我剛剛查了一下 就上面的網址 用蝦皮賣東西一樣會遇到,05/06 23:18,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 三方詐騙的,05/06 23:19,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,huang4868,: 蝦皮賣東西 真的有可能會被警示 我就有遇過,05/06 23:19,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 反正 想賣虛擬的東西 不是實體的東西 賣家真的要很小心,05/06 23:21,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lianpig5566,: 那個網址不是警示戶阿，是蝦皮錢包被鎖而已，跟真的,05/06 23:22,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,lianpig5566,: 被警示戶會遇到的麻煩差太多了,05/06 23:22,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 遇到一次 會麻煩到想吐血 尤其是那種名下很多銀行帳戶的,05/06 23:22,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 人 到時候還要一家一家跑去處理 很麻煩,05/06 23:23,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,s1011282,: 三方詐騙其實不只虛擬商品，只要是用銀行收款的都有可能,05/06 23:26,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,huang4868,: 我記得不用一家一家處理 會發文到銀行 不過以後真的麻,05/06 23:30,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,huang4868,: 煩很多,05/06 23:30,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,YIHE,: 好懷念以前在FB買東西賣二手貨 完全沒陷阱 現在沒透過第三,05/06 23:52,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,YIHE,: 方安全帳戶 超怕連環爆！,05/06 23:52,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,kkkk1234,: g大連結 #1ZfQTWRm(e-seller),05/07 00:00,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,Takadanobaba,: 真的會怕，所以如果有不認識的人要直接匯錢進個人,05/07 01:11,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,Takadanobaba,: 戶頭，我一定給沒在用的銀行帳號。,05/07 01:11,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,DFIGHT,: 看了推文給的連結 頗有感觸 我最近最愛的是linebank app,05/07 01:25,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,DFIGHT,: 內 不到一分鐘視訊linebank客服 馬上解決問題 和我當初中,05/07 01:25,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,DFIGHT,: 國信託不爽到剪卡完全不一樣 中國信託只會玩遊戲npc式回,05/07 01:25,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,DFIGHT,: 話 有夠搞笑的 和我前三天line bank視訊差好多 他們還什,05/07 01:25,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,DFIGHT,: 麼識別人臉 我看連聲音可能都有識別 立馬處理完 所以我現,05/07 01:25,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,DFIGHT,: 在跟別人收帳給錢都用這一家 目前最爽,05/07 01:25,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lianpig5566,: 給沒在用的銀行帳號也一樣，其他帳戶會變衍生管制,05/07 01:25,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,Takadanobaba,: @liangpin 如果發生應該會有一點時間可以從其他帳,05/07 01:37,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,Takadanobaba,: 號領錢出來應急。不然你在被解除管制之前，除了生,05/07 01:37,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,Takadanobaba,: 活費，若因此貸款沒付或任何其他款項延遲造成違約,05/07 01:37,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,Takadanobaba,: 更麻煩...,05/07 01:37,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,cytochrome,: 這教我們不要用自己的名字賣東西，這樣就不會被捲入,05/07 02:45,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,cytochrome,: 三角飯糰中,05/07 02:45,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,milk7054,: 客服客訴，你這種被通報警示戶還是屬於高風險客戶，需要,05/07 06:02,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,milk7054,: 較高層級主管核准,05/07 06:02,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,milk7054,: 現在銀行作業涉及主管機關規範，系統會強制擋，不是人家,05/07 06:04,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,milk7054,: 找你麻煩,05/07 06:04,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,Athanasius,: 遇到三角/第三方詐騙真的防不勝防 尤其這種匯錢機制,05/07 07:05,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,chitsaijang,: 只收信用卡付款能避免這種詐騙嗎,05/07 10:27,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,newforte,: 平台代收也能避免吧,05/07 11:33,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,abien,: 有帶不起訴書去開戶嗎？,05/07 13:07,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,milk7054,: 要地檢署行公文吧，帶不起訴書能期待行員辨識真偽？,05/07 13:25,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,milk7054,: 銀行又不是徵信社,05/07 13:27,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,Anyotw,: 第三方很麻煩，超麻煩,05/07 13:41,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,Anyotw,: 但銀行真的有權選擇客戶,05/07 13:41,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,ahg,: 那是銀行自家風控，這倒楣事也碰過，只能說就是銀行損失,05/07 13:59,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,attila125,: 一定要開在那一家的理由是什麼?,05/07 17:17,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,greenstar7,: 都開這麼多家還要開  想不明白  就是有這種老覺得是,05/07 19:39,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,greenstar7,: 銀行在搞事的  詐騙集團才會永遠降不下來,05/07 19:39,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lolicum,: 所以到底怎麼被騙呢,05/07 20:07,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,lee28119,: 反正交易就是要用第三方平台 至少銀行帳戶不會有問題,05/07 21:15,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 樓上新警察?第三方平台一樣封你銀行 只要你錢有進賬戶,05/07 21:29,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 更何況現在蝦皮推實名制 直接封你身分證字號帳戶,05/07 21:30,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 上個月一個朋友在蝦皮賣IPHONE 目前還在跑警察局,05/07 21:31,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 台灣果然是詐騙的天堂,05/07 21:31,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 現在都是多角詐騙了 所以自己賣東西 覺得怪就不要賣了,05/07 21:32,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lee28119,: 用第三平台交易錢怎麼會進你帳戶？願聞其詳,05/07 22:22,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lee28119,: 除非平台沒代收 那根本就沒用第三方平台的必要了,05/07 22:27,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 應該是說警方調詐騙資料 拍賣平台會把你的出金提款帳戶,05/07 23:14,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 等資料都交給警方 到時候一樣被凍結 殺傷力一樣大,05/07 23:15,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lianpig5566,: 給個第三方詐騙連出金帳戶一起鎖的例子阿,05/07 23:16,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 雖然報案人是匯款到拍賣平台提供的虛擬帳戶 但最後還是,05/07 23:16,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 經由拍賣平台提供你的所有個資及出金綁定銀行帳戶給警方,05/07 23:17,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,": 被當做是詐騙帳戶被警示,所以被收手續費沒有比較有保障",05/07 23:17,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 所以還是不要賣虛擬物品 不然很容易被第三方詐騙,05/07 23:18,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 實體物品 第三方詐騙者還要找人來收取物件 容易被抓,05/07 23:19,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 所以 第三方詐騙 九成九都是虛擬物品  要騙實體物品困難,05/07 23:19,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 度太高了 所以賣實體物品 算是比較安全的,05/07 23:20,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 簡單結論就是 只要你是賣家 賣虛擬物品 像是超商即享券,05/07 23:22,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 大賣場儲值金 遊戲點數 虛擬貨幣 等等 不需收件地址的,05/07 23:23,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 不管你是在fb 在ptt 自己刊登 或是在拍賣平台刊登,05/07 23:23,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 即使拍賣平台提供買家的匯款帳號是虛擬帳號 但一旦遇到,05/07 23:24,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 第三方詐騙  報案經追查後 賣家的銀行帳號 還是可能被凍,05/07 23:25,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 結 然後名下的帳戶 還是都可能全部會被凍結的。,05/07 23:26,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 所以 不要賣虛擬物品 若只賣真的需要寄出去的物品,05/07 23:27,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 第三方詐騙者 還要去超商領貨或去假地址等郵差,05/07 23:28,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 這樣除了增加詐騙困難度 還可能物品還沒寄出前因為買家,05/07 23:29,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 已報案 而讓賣家知道被第三方詐騙 就更不可能寄出實體物,05/07 23:29,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 所以第三方詐騙者 大概都不太會對實體物下手 C/P值太低,05/07 23:30,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 所以只要賣家 有賣虛擬物品 不管什麼賣法 在什麼平台賣,05/07 23:31,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 都還是可能遇到第三方詐騙 無法預防的 而且帳戶也可能被,05/07 23:31,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 凍結 即使是拍賣平台提供虛擬代收帳戶 也是沒有用的。,05/07 23:31,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 以上是我的小結論 麻煩請各位指正 謝謝啦。,05/07 23:32,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 再補充一下 至於綁定在拍賣平台出金帳戶 遇到第三方詐騙,05/07 23:44,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 時 到底會不會被鎖 我之前聽到的 是有人被鎖 有人沒被鎖,05/07 23:45,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 這個應該就是要看承辦檢察官的做法了,05/07 23:45,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 因為既然平台提供了你的資料給檢警 那你的出金帳戶 當然,05/07 23:46,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 就是犯罪所得提領的帳戶 至於要不要列為警示 避免在其他,05/07 23:47,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 犯罪又出現 那就看承辦檢察官的個人做法了 應該沒有絕對,05/07 23:49,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 但我聽到一個 X皮的點數賣家告訴過我 他朋友就有被鎖,05/07 23:52,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 所以他也非常小心 也怕帳戶被凍結 所以那次交易 還堅持,05/07 23:53,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 雙方開視訊下 同步完成匯款跟點數的交易,05/07 23:53,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 以上是個人之前對 預防第三方詐騙時的一些心得 分享一下,05/07 23:54,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,gwendeck,: 也請大家指正 並且多提供資料 讓大家都避開第三方詐騙,05/07 23:55,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lee28119,: 感謝分享 我自己是沒遇過實體物品買賣代收還被鎖的 但,05/08 09:17,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lee28119,: 虛擬貨品很容易被鎖是因為有洗錢的嫌疑 商品屬性問題吧,05/08 09:17,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,abien,: 回milk7054，我也碰過三方詐騙，行員說帶不起訴書就給開了,05/08 11:28,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,abien,: 有一陣子到銀行辦新業務都會被問，相關資料都備著帶去，到,05/08 11:30,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,abien,: 目前還沒有碰壁過。,05/08 11:30,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,b2846972926,: 教你說出關鍵字「金管會」可能就突然可以開了,05/08 14:50,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 都說賣IPHONE了怎麼還在糾結是不是虛擬物品...,05/08 17:13,噓,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 另外是鎖你出金帳戶 我朋友目前跟我借錢吃三餐中,05/08 17:14,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 最嚴重的連薪轉戶都被凍 還好是小公司可以找會計拿,05/08 17:15,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 上面有不信邪的 自己165通報自己是詐騙戶試試看,05/08 17:16,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lucia0308,: 還有鎖帳戶的不是檢察官 是承辦警察,05/08 17:17,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,ppptofff,: 最近的新聞才說詐騙的銀行前三名是中信富邦一銀,05/08 17:39,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,mainsa,: 如果只想稍微賣點二手品 如果不能面交的話選貨到付款最不,05/08 18:08,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,mainsa,: 會有爭議 我以前在ptt賣東西也都是給帳戶讓人轉帳再去寄,05/08 18:08,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,mainsa,: 店到店 現在就都開賣貨便了,05/08 18:08,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,lee28119,: 薪轉依法可以去開戶拿啊 自己的權力自己爭取囉,05/08 19:39,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,IanLi,: 使用第三方或平臺代付主要是切斷三角詐騙的風險，若你自己,05/08 21:26,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,IanLi,: 有其它詐騙樣態當然還是會被封。,05/08 21:26,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,ReverieKai,: 在ATM面交，請買家現場領錢出來最沒事。面交買賣還怕,05/08 23:52,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,ReverieKai,: 假鈔,05/08 23:52,→,[心得] 106年警示帳戶 富邦不給開戶
comment,,a7708101,: 面交手機APP轉帳最快吧 也不用領現再回存,05/10 07:28,推,[心得] 106年警示帳戶 富邦不給開戶
comment,,jack1218,: 等等 蝦皮不是第三方支付嗎 為啥會被第三方詐騙,05/11 22:05,→,[心得] 106年警示帳戶 富邦不給開戶
