type,title,author,content,date,push_tag,original_title
comment,,TZUYIC,: 王道銀行Only！,07/03 12:14,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,rainbow522,": 按原PO第一段,這樣前兩個月只能20w?剩下不算1.5%階梯?",07/03 12:22,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,xkp74580,: 建議開了王道要多多使用 很久沒用想視訊設約定,07/03 12:23,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,xkp74580,: 就被逼去分行 而且全台灣就一兩間,07/03 12:23,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,xkp74580,: 投訴金管會才給視訊約定 真的太麻煩,07/03 12:23,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,xb5001,: 借版請教有人遇上王道開新戶一直出現驗證失敗嗎？不管用,07/03 12:31,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,xb5001,: 自然人還是他行帳戶都一直錯誤，試好多次說不能線上開要臨,07/03 12:31,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,xb5001,: 櫃,07/03 12:31,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Winson95,: 感謝分享 正要打客服去詢問 跟預想的一樣要先20再100,07/03 13:12,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,p1234891,: 乾 … 6/28 申請開戶但是帳號 7/3 才成功開立 結果跟客,07/03 14:17,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,p1234891,: 服反應可不可以換新戶禮的活動 客服說沒辦法 爛死了 …,07/03 14:17,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,p1234891,: 結果我就少了 3.25% 兩個月 只有刷卡送 $488 的活動而已,07/03 14:18,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,p1234891,:  足足少了 600 多元 …,07/03 14:18,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mainsa,: 王道活動都是一波一波的 上次也蠻久之前了 開好沒活動就,07/03 15:31,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mainsa,: 放著也不會咬你 像是兆豐爛一年多 現在就突然大復活 所以,07/03 15:31,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mainsa,: 就算沒活動也不要去銷戶 因為你永遠都猜不到他啥時要復活,07/03 15:31,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mainsa,:  我連玉山 中信 富邦 國泰 花旗 星展這些數位帳戶都一直,07/03 15:31,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mainsa,: 留著了,07/03 15:31,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Kazamatsuri,: 帳戶放在那邊不會怎樣 就算餘額0也不會收你帳管費,07/03 15:33,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Kazamatsuri,: 何況現在越來越難開 等有活動說不定開完就滿了,07/03 15:34,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Kazamatsuri,: 王道至少還有5跨提可以玩打台 XD,07/03 15:34,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Kazamatsuri,":             5跨轉才對 ^^""",07/03 15:35,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,yixianl,: 自然人可以用8年,07/03 17:04,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,yixianl,: 可以辦一堆開戶送現金的帳戶,07/03 17:04,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,edison901,: 新戶階梯式利率啟動條件為何？直接接在3.25後面4個月？,07/03 18:40,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,edison901,: 所以新戶不能選階梯式利率啟動時間了？只有無縫2+4的,07/03 18:41,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,edison901,: 選項？,07/03 18:41,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 明明身分證拍得非常清楚 卻要求重新補件 第一次開戶,07/03 18:42,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 遇到 蠻奇怪的,07/03 18:42,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,edison901,": 新戶不能7月參加3.25, 11月再參加階梯式利率了？因為7",07/03 18:43,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,edison901,: 月就匯入超過5萬了？,07/03 18:43,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 回樓上m大我也有這個問題，上星期六開戶，今天就收到簡訊要,07/03 18:44,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 求補證件（身分証），這些證件我從來沒被打槍過，後來是選,07/03 18:44,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 擇重拍,07/03 18:44,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: https://i.imgur.com/1tQvgEw.jpg,07/03 18:46,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 跟樓上一摸一樣的簡訊 對於政見清晰度有99%的把握,07/03 19:00,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 感謝原PO分享 2+4個月的訊息,07/03 19:06,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,rachel1216,: 我剛剛也收到一樣的簡訊XD,07/03 19:07,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,GroundZero,: 話說我在開戶流程沒看到新戶禮的選項（新臺幣高利活,07/03 19:53,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,GroundZero,: 儲年利率3.25%），但今天開戶已完成了@@,07/03 19:53,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,dt1980,: 如果還會再開其他家數位帳戶的話 建議還是辦張自然人憑證,07/03 19:56,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ckwind,: 我的一切正常，昨天開 剛已收到開戶成功簡訊，很有效率,07/03 19:57,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,LimboWings,: 在下上星期六申辦，今天下午就收到開戶成功簡訊，中,07/03 20:30,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,LimboWings,: 間沒有通知補件之類，還蠻順利的,07/03 20:30,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,fastwolf2006,: 剛收到要補健保卡正面照...,07/03 20:32,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,apple72003,: 王道銀行 新戶有多一條 7/1～7/7 期間成功開戶之新戶,07/03 20:51,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,apple72003,:  均自7/10號起享3.25%  7/10開始算 是不是就代表要7,07/03 20:51,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,apple72003,: /9號才把20萬存進去 2個月後再存一筆5萬新資金享階梯,07/03 20:51,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,apple72003,: 活儲2%,07/03 20:51,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,d112013735,: 我只記得線上開印證的方式很特別，還要跟客服視訊驗,07/03 21:01,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,d112013735,: 證  我朋友的客服是小姐姐，結果我遇到禿頭大叔（哭暈,07/03 21:01,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,cutepigg,: 好像會收到簡訊 之後才是3.25%,07/03 21:07,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,william307,: 昨天早上辦，目前還沒回應,07/03 21:07,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,giten,": 本活動適用新北國王聯名卡,請問網頁上這活動只能辦新北國王",07/03 21:48,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,giten,: 聯名卡嗎?,07/03 21:48,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,awin519,: 收到要補件 我身分證拍超清楚的耶..,07/03 21:48,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,conanai,: 專案總額限制不知多少，有條款隨時可以更改...,07/03 22:20,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 活動規則都已經白紙黑字指定申辦卡別了，你問客服她也是給,07/03 22:41,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 你官方公告的答案。,07/03 22:41,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,apple72003,: 低碳生活卡、聯名卡（新北國王可以）除了這兩種 其餘,07/03 22:48,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,apple72003,: 卡都能有新戶高利資格，照官網的規則是這樣吧？,07/03 22:48,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,tw30912,: 看來新戶超過20w的部分沒優惠,07/03 23:24,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,popolili,: 一直卡在自然人憑證重新拔插QQ 重開機好幾次都沒效 Orz,07/04 01:26,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,windsson,: 奈米戶好像他行認證就夠了,07/04 10:46,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,windsson,: 轉到本人他行帳戶額度一樣，只差在約定後的額度,07/04 10:46,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ericlai0406t,: 相簿身份證照片通過超多家銀行申辦審核，但也收到,07/04 11:13,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ericlai0406t,: 身份證補件通知，應該是作業量大到用補件拖延吧…（,07/04 11:13,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ericlai0406t,: 猜的）,07/04 11:13,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ccv1020,": 王道不光是要留著，最好還能是VIP ,30轉30提10存，月月",07/04 11:17,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ccv1020,: 領,07/04 11:17,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,william307,: 第一次遇到叫我補身分證正反面的，同一組照片開至少15,07/04 14:23,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,william307,: 家帳戶都沒問題,07/04 14:23,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,baby0426,: 我也第一次遇到補件身分證正反面，開了多家還沒遇到過,07/04 15:04,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,baby0426,: ，不過還是拿相同照片再上傳一次！,07/04 15:04,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,kiwiwoo,: 補身分證+1,07/04 15:25,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,qazxsw0125,: 今天開戶成功，目前還沒收到簡訊通知3.25%開始時間,07/04 15:38,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,windsson,: 第一波不是一律7/10開始高利,07/04 15:44,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,qazxsw0125,: 我有進線客服，他說會寄簡訊，說不定7/10前就開通了?,07/04 15:47,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,arashivivian,: 新戶網上撈一下部落客的推薦碼有$100拿。我是舊戶,07/04 15:56,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,arashivivian,: 推薦家人開，推薦人/被推薦人也各可拿$100。,07/04 15:56,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,gnayihs,: 下圖是客服的對話，供參考，7/10 前放進去是依牌告利率,07/04 18:14,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,gnayihs,:  https://i.imgur.com/zmNeswH.jpg,07/04 18:14,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,rachel1216,: 這個客服中文是有問題？不太能理解,07/04 18:37,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,BBFish55,": 身分證補證+1,同樣照片申請五家以上沒問題。",07/04 19:17,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,miimiimii,: VIP頗香,07/04 19:25,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,rachel1216,: 奇怪，昨天就補證完了，到現在沒消沒習，同時間申請,07/04 19:47,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,rachel1216,: 其他2間早就開完了,07/04 19:47,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,runrunkaka,: 我有用推薦開戶請女友開賺一百，但聽客服說現在太多人,07/04 20:07,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,runrunkaka,: 開戶要等,07/04 20:07,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 很多人在開就是要排隊囉，跟年初華南銀行SnY開戶情況很像,07/04 20:09,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 年初SnY說給2.3%，馬上湧現爆量開戶，大家都要等呢！,07/04 20:09,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 連續兩天都收到簡訊被要求補證件，問題是這些照片都沒問題,07/04 20:15,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: ，感覺裡面有鬼,07/04 20:15,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Kenhon,: 今天開戶成功,07/04 20:41,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,FlyKerr5566,: 上禮拜六開戶 昨天就好了 比年初華南快,07/04 21:40,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,alloc,: 王道不用急啊 他是算條件達成後開始算的,07/04 21:41,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 昨天第一次補身分證 今天又要我補第二次 傻眼 上週辦,07/04 22:06,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 富邦奈米存都一次過 https://i.imgur.com/Ht27J13.j,07/04 22:06,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: pg,07/04 22:06,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,:  https://i.imgur.com/W4UOdtP.jpg,07/04 22:06,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 跟原PO遇到一樣的問題 照片明明清楚得很…怪怪的,07/04 22:10,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,maxcockroach,: 週日晚申辦，今晚8點多開戶完成，順便視訊開通約定,07/04 22:38,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,maxcockroach,: 轉帳功能,07/04 22:38,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,corlachang,: 補證件照簡訊來兩次，都以為是詐騙了，直接連官網找不,07/04 23:25,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,corlachang,: 申辦進度的地方。用自然人驗證，上傳照片OCR出來的資,07/04 23:27,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,corlachang,: 料都正確的，表示證件照沒問題，不知道在那裡有鬼....,07/04 23:27,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,RichHung,: 收到兩次補件+1…,07/04 23:34,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,corlachang,: 第一次簡訊用手機重拍，第二次來去官網找QA，結果這,07/04 23:44,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,an41723,: 禮拜六辦的怎麼現在還無消無息QQ,07/05 08:25,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,tamsky,: 收到兩次補件+1 同一張照片就王道申請不過,07/05 09:42,噓,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,kobe1802,: 收到補件+1,07/05 10:28,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,redmoon168,: 剛剛收到第二次補件＋1,07/05 10:38,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,keyman2,: 也收到補件通知 別家沒問題就你說反光 有點後悔開戶惹,07/05 11:04,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: https://i.imgur.com/K8fJeZC.jpg,07/05 11:18,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: https://i.imgur.com/xWee1J3.jpg,07/05 11:19,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: https://i.imgur.com/RNPt1O2.jpg,07/05 11:19,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 幫大家詢問過客服了，竟然連掃描器這麼清楚都被客服打槍，,07/05 11:20,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 後來我是直接再拍一次才成功,07/05 11:20,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,fastwolf2006,: 真的毛很多 其他家銀行都沒問題就你一堆毛,07/05 11:20,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 所以建議大家先不要急著開戶，等我搞清楚照片到底是怎麼一,07/05 11:21,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 回事，我再跟大家講要怎麼拍,07/05 11:21,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 結論：掃描器掃得一清二楚都被客服打槍，如果是直接拍照就,07/05 11:24,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 真的要看運氣，先前上傳都是很清楚的一樣不通過,07/05 11:24,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 不只王道，也遇過其他銀行要求證件必須拍照、不能掃描。,07/05 11:27,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 回樓上T大，我就是因為直接用手機拍照不成功被打槍兩次，才,07/05 11:30,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 想到用掃描器掃描，說真的掃描器是更清楚的連防偽線都掃出,07/05 11:30,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 來,07/05 11:30,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 我還遇過一家很龜毛的，要求自拍照要跟身分證一起入鏡，我,07/05 11:31,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 就在那喬半天有夠難拍，身分證上的字還不能反光，真的傻眼,07/05 11:32,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 你講的應該是將來銀行的約定轉帳認證吧，我也做過這種事跟,07/05 11:34,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 自己的照片自拍,07/05 11:34,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Garrys,: 自拍+身份證還好吧…,07/05 11:34,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Garrys,: 這種才最像臨櫃的了,07/05 11:35,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 自拍照、身分證分開給，這種很常見，但自拍時要手持身分證,07/05 11:36,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 放在臉旁邊一起照成一張，這種就少見了，開了那麼多數位帳,07/05 11:36,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 戶，真的兩隻手指頭有找。,07/05 11:37,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 就是太少遇到才會印象這麼深刻。,07/05 11:38,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 跟自己的照片自拍，這種都是用在視訊的認證。正常申請文件,07/05 11:38,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 時候所需要的照片都是一般正常的，但是王道銀行的標準在哪,07/05 11:38,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 裡，到現在我也不知道,07/05 11:38,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 我王道開戶時間是2017年，已經太久了，但當時記憶中很順暢,07/05 11:40,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 反正王道的證件照片我已經被打槍三次了，如果我開戶成功會,07/05 11:40,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 再分享一次最後第四次拍照是怎麼拍的，哈哈,07/05 11:40,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 沒遇到什麼狀況，線上開完就核准了，可能現在系統有調整過,07/05 11:40,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 吧？,07/05 11:41,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 因為到現在還不清楚他的標準，所以不敢跟大家胡說。只能說,07/05 11:42,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 要開戶先緩一緩，不然一直被打槍也不是辦法。,07/05 11:42,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,william307,: 膠膜不能裁切到的話，我可能也可以準備再收一次補件,07/05 11:45,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,william307,: 簡訊了,07/05 11:45,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 開各家銀行數位帳戶，證件照都裁切到完整邊框之外再多一點,07/05 11:47,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 點白邊是最保險的。,07/05 11:47,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,MangoGTE,: 我用掃描的證件開戶一次過@@,07/05 12:10,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 早上有去電客服，說明可能是護貝的部分不要裁切到，,07/05 12:29,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 有在送一次審核。,07/05 12:29,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,roger88119,: 正面有兩個防偽給背面右上角標號都要有清楚拍到才會,07/05 13:25,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,roger88119,: 可以哦,07/05 13:25,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ja11s4o1n7,: 別家銀行都可以，就你家不行，車超白癡,07/05 13:59,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,fastwolf2006,: 剛剛收到開戶成功簡訊了,07/05 14:31,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,mark779813,: 我…重傳五次了,07/05 14:32,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,tamsky,": 中午直接跑去臨櫃處理, 順便升級帳號, 補照片真的有點惱人",07/05 14:32,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,william307,: 我收到開戶成功通知了，照片審核標準真迷,07/05 14:33,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,tamsky,: 櫃台說 背面右上角的編號要拍清楚 長這麼大第一次發現,07/05 14:34,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,tamsky,: 身分證背面的右上角有一組編號,07/05 14:34,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Gradi,: 補三次...又簡訊說要補 數位銀行開了超過5間..第一次遇到,07/05 15:49,推,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 幹，早上客服說可以的照片下午還被系統退件，現在是怎樣,07/05 16:18,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 可以臨櫃開戶？,07/05 16:26,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: https://i.imgur.com/49wIlQi.jpg,07/05 16:44,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: https://i.imgur.com/P3xbokY.jpg,07/05 16:44,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: https://i.imgur.com/DosQCnt.jpg,07/05 16:45,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 15：51收到第三次打槍簡訊，16：20重新上傳掃描器照片，十,07/05 16:48,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,thugf,: 分鐘後收到開戶成功通知，晚點我再整理一下資訊分享,07/05 16:48,→,[討論] 王道銀行開戶討論(7/5已開戶成功)
