type,title,author,content,date,push_tag,original_title
comment,,ericvirus,: 您的台幣活儲帳戶NT$200000以下享有年利率3.25%，,07/10 16:28,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ericvirus,: 優惠期間2個月(2023/09/10即恢復牌告利率)…剛收到,07/10 16:28,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ericvirus,:  錢已轉入,07/10 16:28,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,abobstar,": 新戶可以一次20萬 我自己是先轉1元,看沒問題後再轉剩下",07/10 16:30,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,vgybhu,: https://i.imgur.com/aht71JX.jpg,07/10 16:37,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,vgybhu,: 剛16:13收到的，已放滿20萬。,07/10 16:38,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Hewes,: 同上，新戶也是四點多才收到簡訊,07/10 16:39,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Newkrist,: 剛收到簡訊。,07/10 16:42,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,doraqqqq,: 請問舊戶會有簡訊嗎,07/10 16:42,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,s107601,: 舊戶是不是可以直接轉？ㄧ樣要等簡訊嗎？,07/10 16:50,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,awin519,: 新戶與舊戶活動不得併用 所以新戶可以放心轉單筆20萬,07/10 16:55,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,awin519,: 不會觸發5萬的舊戶活動,07/10 16:55,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,clhien,: 舊戶不知道會不會有簡訊？不過中午到現在都無法登入…,07/10 16:56,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,awin519,: 舊戶他的意思應該是你今天做完任務 他明天會傳簡訊給你,07/10 16:59,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,awin519,: 通知2%活動7/11開始,07/10 16:59,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,batistabon,: 新戶尚未收到簡訊，這是分批作業嗎？,07/10 17:06,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,kobeyangwu11,: 剛剛寫網銀帳號密碼登入維修到18:00,07/10 17:07,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,LimboWings,: 這家系統怎麼這麼不穩定…有點不放心,07/10 17:14,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,yuenru,: 今天這樣的壓力測試算合理嗎？,07/10 17:30,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,yuenru,: 明天還有舊戶會搬進去耶？！,07/10 17:31,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,yuenru,: 之前王道開業時有給到100萬漂亮的定存，後來到期後也是很,07/10 17:32,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,yuenru,: 多人卡住錢轉不出來！(回想中),07/10 17:32,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,rating,: 王道壓力測試不合格....,07/10 18:02,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Kenhon,: 剛剛公告維護到晚上10點…,07/10 18:06,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,starlivia,: 剛剛有打進王道客服，新戶2個月內不會生效五萬2%,07/10 18:40,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,starlivia,: 但可以在兩個月後，再轉5萬進來接續做2%方案,07/10 18:41,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,rainbow522,: 新戶早上直接轉20，下午四點收到簡訊,07/10 18:44,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,imchrisliu,: ….登入不了 幹,07/10 18:46,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,vincentpp,: 要登入App進去開卡都不行 =  =,07/10 19:12,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,rating,: 一路說要弄到十點，然後再來就是隔天...工程師這樣不行啦,07/10 19:32,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,inmee,: 還沒用就已經對這家沒信心了..,07/10 19:54,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ayen0422,: 收到新戶3.25%簡訊後轉了20萬，但app上還是顯示0.75%？,07/10 19:55,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,hcoaf,: 樓上 那是牌告利率,07/10 20:06,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,hgjf,: 我是新戶，也還沒收到簡訊,07/10 20:21,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,ayen0422,: 喔喔！所以不會像樂天app那樣顯示存戶的實際利率就是了,07/10 20:23,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,chartie,: 請問有舊戶存5萬收到簡訊嗎？,07/10 20:33,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,id4,: 舊戶存五萬沒收到,07/10 21:04,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,chadhsieh,: 從別的銀行匯入五萬就有優惠 你們開王道的app要幹嘛？,07/10 21:17,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Gradi,: 今天一早8點就收到高利簡訊，直接樂天20萬搬運,07/10 21:25,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,allmoon,: 舊戶沒收到簡訊+1~~QQ,07/10 22:56,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,qazwsx7485,: 舊戶沒收到簡訊qq,07/11 00:12,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 舊戶你要先跨行轉入5萬元，次日才會寄簡訊通知活動起訖日,07/11 00:17,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 今天轉、明天通知，一向是這樣，以前曾辦過的同樣活動都是,07/11 00:18,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 這個模式。,07/11 00:18,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,chartie,: 原來如此，感謝TZU大！,07/11 00:51,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,allmoon,: 謝謝 T 大，今天再等看看，謝謝！,07/11 06:25,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,lovembp,: 我舊戶 昨天轉5萬 今天還沒收到簡訊QQ,07/11 07:38,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,net20200105,: 昨天轉，還沒收到啊 爛,07/11 08:42,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 營業時間結束前再看看～,07/11 08:44,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,operatorm,": 7/11問客服,說營業時間會發2%簡訊,到時再匯則可",07/11 08:54,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 7/11 08:59 收到簡訊通知，還在營業時間前就寄了。,07/11 09:00,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,allmoon,: 舊戶收到簡訊了～～謝謝大家,07/11 09:04,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,s860355,: 舊戶，昨天直接塞滿20，剛才九點收到簡訊。,07/11 09:13,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 所以說一定會簡訊通知，就不用急，有完成活動要求該給你的,07/11 09:15,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,TZUYIC,: 絕對不會少給。,07/11 09:16,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,chartie,: 8:59收到簡訊已轉滿，但是網銀還在維修,07/11 09:47,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,chartie,: 收到王道入帳通知，網銀可以登了,07/11 09:59,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,Go2,: 7/10 23:50 轉入轉出5萬 7/11 半夜就放錢了 剛收到簡訊,07/11 12:08,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,yuenru,: 王道os：我們好久沒這麼忙了(咦),07/11 13:09,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,redorange,: 舊戶7/10凌晨就轉5萬 現在還沒收到簡訊,07/11 21:07,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,zxc6541908,: 請問有新戶到今天還沒收到簡訊的嗎？,07/11 22:36,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,notppt,: 回樓上，我也還沒收到新戶簡訊,07/12 01:10,推,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,notppt,: 但我今天下午才開卡 不知道這會不會影響,07/12 01:10,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,notppt,: 更正 昨天下午,07/12 01:11,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,johnny1976,: 有符合資格的舊戶怎不直接在app顯示2%就好了,07/12 07:46,噓,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
comment,,yuenru,": 同樓上+1, 但7/12晚上 0點網銀很正常，回報一下。",07/12 08:02,→,Re: [討論] 王道銀行開戶討論(7/5已開戶成功)
